pha,H,G,diameter,albedo,rot_per,BV,UB,spec_B,spec_T,e,a,q,i,om,w,ma,ad,n,per,per.y,moid,class,data_arc,condition_code
0,15.02,,,,,,,7,153,0.1205,2.351,2.068,6.33,1.86,35.45,322.83,2.63,0.2734,1320.0,3.61,1.08,8,11692.0,0
0,15.51,,,,,,,7,153,0.2356,2.362,1.805,1.51,274.42,95.23,323.85,2.92,0.2716,1330.0,3.63,0.806,8,11601.0,0
0,13.25,,,,,,,7,153,0.1451,5.228,4.469,9.38,211.89,160.2,249.18,5.99,0.08246,4370.0,12.0,3.47,11,15943.0,0
0,15.27,,,,,,,7,153,0.2017,2.379,1.899,3.16,55.55,1.4,270.24,2.86,0.2686,1340.0,3.67,0.911,8,11608.0,0
0,13.15,,,,,,,7,153,0.265,3.94,2.896,2.34,277.71,68.87,20.05,4.98,0.126,2860.0,7.82,1.89,10,25643.0,0
0,14.99,,,,,,,7,153,0.1317,2.812,2.441,7.64,154.23,191.63,241.7,3.18,0.209,1720.0,4.72,1.44,8,11249.0,0
0,15.65,,,,,,,7,153,0.153,2.266,1.92,5.81,16.55,334.58,85.65,2.61,0.2889,1250.0,3.41,0.917,8,11291.0,0
0,14.79,,,,,,,7,153,0.139,2.211,1.903,4.28,230.97,125.66,203.17,2.52,0.2998,1200.0,3.29,0.904,8,11143.0,0
0,14.12,,,,,,,7,153,0.3013,3.083,2.154,17.26,106.25,38.26,257.62,4.01,0.182,1980.0,5.41,1.19,8,25087.0,0
0,15.4,,,,282.846,,,7,153,0.0599,2.624,2.466,5.17,261.0,90.77,58.88,2.78,0.2319,1550.0,4.25,1.47,8,10981.0,0
0,14.92,,,,,,,7,153,0.263,3.007,2.216,2.22,71.75,175.31,229.41,3.8,0.189,1900.0,5.21,1.2,8,10521.0,0
0,15.25,,,,,,,7,153,0.2481,2.477,1.863,4.05,151.78,228.08,172.33,3.09,0.2528,1420.0,3.9,0.868,8,10443.0,0
0,15.01,,,,,,,7,153,0.1383,2.728,2.351,9.3,157.34,117.54,68.45,3.11,0.2187,1650.0,4.51,1.35,8,10447.0,0
0,15.08,,,,,,,7,153,0.0455,2.794,2.666,3.89,12.23,232.78,6.27,2.92,0.2111,1710.0,4.67,1.66,8,10277.0,0
0,14.65,,,,,,,7,153,0.1268,2.763,2.412,4.99,197.2,71.34,32.42,3.11,0.2147,1680.0,4.59,1.4,8,10388.0,0
0,14.97,,,,,,,7,153,0.1425,2.801,2.402,8.97,190.86,124.81,298.45,3.2,0.2103,1710.0,4.69,1.4,8,10308.0,0
0,15.88,,,,,,,7,153,0.1662,2.282,1.903,7.46,350.61,27.44,60.61,2.66,0.2859,1260.0,3.45,0.908,8,10284.0,0
0,15.85,,,,,,,7,153,0.2102,2.35,1.856,3.03,38.16,30.0,254.49,2.84,0.2735,1320.0,3.6,0.871,8,9776.0,0
0,15.9,,,,,,,7,153,0.2025,2.367,1.888,1.91,207.03,179.65,257.35,2.85,0.2706,1330.0,3.64,0.893,8,10101.0,0
0,15.8,,,,6.242,,,7,153,0.1805,2.241,1.836,5.79,179.6,132.76,206.68,2.65,0.2938,1230.0,3.35,0.83,8,9987.0,0
0,15.46,,,,,,,7,153,0.1333,2.318,2.009,7.67,55.99,265.2,53.88,2.63,0.2792,1290.0,3.53,1.02,8,10244.0,0
0,15.67,,,,8.4275,,,7,153,0.1431,2.324,1.992,3.89,123.08,297.9,327.37,2.66,0.2782,1290.0,3.54,1.01,8,11195.0,0
0,15.58,,,,5.366,,,7,153,0.0337,2.293,2.216,5.57,124.0,49.35,269.31,2.37,0.2839,1270.0,3.47,1.23,8,10228.0,0
1,19.3,,,,,,,7,153,0.5195,1.91,0.918,5.08,145.6,323.13,223.86,2.9,0.3734,964.0,2.64,0.000943,1,7835.0,0
0,14.91,,,,,,,7,153,0.1591,2.419,2.034,3.66,90.38,349.17,187.31,2.8,0.2619,1370.0,3.76,1.05,8,13014.0,0
0,16.34,,,,,,,7,153,0.1756,2.437,2.009,0.89,350.1,42.42,194.55,2.87,0.259,1390.0,3.81,1.02,8,9984.0,0
0,14.52,,,,,,,7,153,0.2289,2.486,1.917,10.21,5.35,0.86,188.02,3.06,0.2514,1430.0,3.92,0.916,8,13376.0,0
0,15.1,,,,,,,7,153,0.2889,2.401,1.707,22.56,6.05,90.45,228.13,3.09,0.265,1360.0,3.72,0.884,8,15601.0,0
0,16.15,,,,,,,7,153,0.073,1.944,1.802,22.12,175.55,98.45,3.27,2.09,0.3637,990.0,2.71,0.877,7,9974.0,0
0,15.86,,,,,,,7,153,0.0818,2.67,2.452,6.02,220.43,120.25,21.13,2.89,0.2259,1590.0,4.36,1.45,8,10037.0,0
0,15.68,,,,,,,7,153,0.1305,2.671,2.323,2.15,184.71,137.93,43.65,3.02,0.2257,1590.0,4.37,1.31,8,22310.0,0
1,17.81,,,,2.6556,,,7,153,0.7522,1.478,0.366,18.03,139.55,303.88,66.36,2.59,0.5486,656.0,1.8,0.0253,1,9863.0,0
0,14.85,,,,,,,7,153,0.1105,2.951,2.625,1.75,173.46,210.3,113.6,3.28,0.1944,1850.0,5.07,1.63,8,10589.0,0
0,14.6,,,,,,,7,153,0.0704,2.93,2.724,2.83,63.04,328.93,115.92,3.14,0.1965,1830.0,5.02,1.73,8,9760.0,0
0,14.85,,,,,,,7,153,0.1025,2.974,2.67,11.19,180.57,222.56,72.42,3.28,0.1921,1870.0,5.13,1.69,8,9888.0,0
0,15.03,,,,,,,7,153,0.0635,2.898,2.714,1.06,314.97,48.39,178.24,3.08,0.1998,1800.0,4.93,1.71,8,9736.0,0
0,15.35,,,,,,,7,153,0.0809,3.048,2.801,0.22,223.64,199.28,359.73,3.29,0.1852,1940.0,5.32,1.81,8,11199.0,0
0,13.21,,,,,,,7,153,0.1113,2.936,2.609,13.28,41.96,323.06,166.84,3.26,0.1959,1840.0,5.03,1.62,8,15186.0,0
0,14.87,,,,,,,7,153,0.304,2.384,1.659,21.83,16.69,74.62,112.7,3.11,0.2678,1340.0,3.68,0.801,9,24178.0,0
0,15.52,,,,,,,7,153,0.1427,2.153,1.846,1.37,344.78,51.97,223.74,2.46,0.3119,1150.0,3.16,0.854,8,9716.0,0
0,15.9,,,,,,,7,153,0.1397,2.197,1.89,2.37,65.66,327.73,135.55,2.5,0.3027,1190.0,3.26,0.897,8,9647.0,0
0,15.97,,,,,,,7,153,0.2015,2.189,1.748,1.36,65.52,269.68,283.82,2.63,0.3043,1180.0,3.24,0.74,8,11177.0,0
0,15.4,,,,,,,7,153,0.2963,2.394,1.685,21.59,204.73,268.1,112.01,3.1,0.2661,1350.0,3.7,0.851,8,11183.0,0
0,16.37,,,,,,,7,153,0.1788,2.338,1.92,3.16,46.24,262.21,62.13,2.76,0.2757,1310.0,3.58,0.91,8,9700.0,0
0,15.65,,,,,,,7,153,0.1989,2.338,1.873,3.8,257.0,319.88,176.2,2.8,0.2757,1310.0,3.57,0.868,8,10151.0,0
0,16.08,,,,,,,7,153,0.2422,2.335,1.769,5.42,182.15,58.62,165.89,2.9,0.2763,1300.0,3.57,0.766,8,22310.0,0
0,15.39,,,,,,,7,153,0.1323,2.786,2.417,14.98,146.37,314.73,125.53,3.15,0.212,1700.0,4.65,1.46,8,9451.0,0
0,15.72,,,,,,,7,153,0.1029,2.628,2.357,15.28,15.69,235.38,167.85,2.9,0.2314,1560.0,4.26,1.38,8,10958.0,0
0,15.16,,,,,,,7,153,0.0452,2.917,2.786,1.42,198.99,190.89,130.67,3.05,0.1978,1820.0,4.98,1.79,8,10983.0,0
0,14.94,,,,31.418,,,7,153,0.1406,2.714,2.332,2.17,221.51,177.76,294.7,3.1,0.2205,1630.0,4.47,1.34,8,8948.0,0
0,16.02,,,,,,,7,153,0.0744,2.842,2.63,0.92,295.19,110.82,164.51,3.05,0.2057,1750.0,4.79,1.64,8,9274.0,0
0,15.07,,,,,,,7,153,0.0403,2.898,2.781,1.95,196.9,193.6,133.97,3.01,0.1998,1800.0,4.93,1.79,8,22031.0,0
0,14.69,,,,,,,7,153,0.0662,2.891,2.7,1.25,223.58,127.26,176.8,3.08,0.2005,1800.0,4.92,1.69,8,10152.0,0
0,14.3,,,,,,,7,153,0.1692,3.186,2.647,12.44,301.11,112.27,273.58,3.73,0.1733,2080.0,5.69,1.69,8,8900.0,0
0,14.36,,,,,,,7,153,0.0366,2.996,2.886,2.5,109.41,152.54,221.93,3.11,0.1901,1890.0,5.19,1.87,8,10725.0,0
0,14.61,,,,,,,7,153,0.2371,3.18,2.426,11.58,133.85,276.55,261.34,3.93,0.1738,2070.0,5.67,1.47,8,9339.0,0
0,15.81,,,,3.71,,,7,153,0.0941,1.976,1.79,21.24,36.69,280.81,281.74,2.16,0.3547,1010.0,2.78,0.88,7,13231.0,0
0,15.62,,,,,,,7,153,0.0995,2.18,1.963,4.69,189.52,72.23,320.38,2.4,0.3062,1180.0,3.22,0.955,8,9175.0,0
0,15.69,,,,,,,7,153,0.0529,2.38,2.254,6.18,174.05,164.62,340.83,2.51,0.2685,1340.0,3.67,1.25,8,11126.0,0
0,12.49,,,,,,,7,153,0.0811,5.228,4.805,9.56,3.62,78.76,316.17,5.65,0.08244,4370.0,12.0,3.84,11,9179.0,0
0,15.3,,,,,,,7,153,0.089,2.388,2.175,6.73,168.66,265.68,238.07,2.6,0.2672,1350.0,3.69,1.2,8,11623.0,0
0,15.71,,,,,,,7,153,0.1543,2.45,2.072,6.23,355.51,4.36,216.43,2.83,0.2571,1400.0,3.83,1.07,8,9006.0,0
0,16.5,,,,,,,7,153,0.1368,2.335,2.016,1.51,181.58,109.0,87.72,2.65,0.2762,1300.0,3.57,1.0,8,9170.0,0
0,15.6,,,,,,,7,153,0.1751,2.363,1.949,5.22,15.96,308.6,28.58,2.78,0.2714,1330.0,3.63,0.943,8,11184.0,0
0,15.17,,,,,,,7,153,0.1829,2.339,1.911,4.78,286.22,46.41,46.31,2.77,0.2756,1310.0,3.58,0.905,8,11206.0,0
0,14.99,,,,,,,7,153,0.246,2.357,1.777,5.38,19.3,336.92,2.07,2.94,0.2724,1320.0,3.62,0.775,8,11124.0,0
0,14.83,,,,,,,7,153,0.1069,2.422,2.163,5.03,349.3,83.34,195.05,2.68,0.2615,1380.0,3.77,1.18,8,9059.0,0
0,15.93,,,,,,,7,153,0.1393,2.529,2.177,0.22,287.55,169.22,43.59,2.88,0.245,1470.0,4.02,1.19,8,8872.0,0
0,14.83,,,,,,,7,153,0.3053,2.556,1.776,7.7,70.17,305.88,79.6,3.34,0.2412,1490.0,4.09,0.791,8,9109.0,0
0,15.81,,,,,,,7,153,0.153,2.574,2.18,0.89,203.42,119.29,104.5,2.97,0.2387,1510.0,4.13,1.17,8,10028.0,0
0,15.6,,,,,,,7,153,0.1058,2.607,2.331,0.68,198.08,260.55,311.07,2.88,0.2341,1540.0,4.21,1.35,8,9121.0,0
0,14.86,,,,,,,7,153,0.2037,2.419,1.926,4.53,201.14,134.97,296.51,2.91,0.262,1370.0,3.76,0.921,8,8988.0,0
0,14.89,,,,35.51,,,7,153,0.1106,1.963,1.746,16.31,320.72,62.52,88.01,2.18,0.3583,1000.0,2.75,0.791,7,25123.0,0
0,15.04,,,,,,,7,153,0.0835,2.88,2.64,0.94,282.86,89.53,150.73,3.12,0.2016,1790.0,4.89,1.64,8,11113.0,0
0,14.87,,,,2.93,,,7,153,0.0077,2.852,2.83,1.12,326.46,18.39,228.75,2.87,0.2046,1760.0,4.82,1.82,8,11099.0,0
0,14.36,,,,,,,7,153,0.1122,2.674,2.374,13.9,295.1,52.14,15.3,2.97,0.2254,1600.0,4.37,1.39,8,10996.0,0
0,13.79,,,,,,,7,153,0.1576,2.796,2.355,8.1,310.8,109.61,190.67,3.24,0.2108,1710.0,4.68,1.38,8,8919.0,0
0,14.93,,,,,,,7,153,0.1375,3.043,2.625,0.83,32.21,299.37,105.47,3.46,0.1857,1940.0,5.31,1.61,8,10924.0,0
0,14.44,,,,,,,7,153,0.0809,3.103,2.852,6.37,4.45,163.75,211.29,3.35,0.1803,2000.0,5.47,1.86,8,8996.0,0
0,14.0,,,,,,,7,153,0.0933,2.988,2.709,9.82,194.05,133.08,168.05,3.27,0.1908,1890.0,5.16,1.71,8,10750.0,0
0,14.9,,,,,,,7,153,0.0774,3.003,2.77,3.52,48.88,266.93,159.96,3.24,0.1894,1900.0,5.2,1.76,8,11209.0,0
0,15.73,,,,,,,7,153,0.1786,2.963,2.434,0.47,213.58,23.1,271.33,3.49,0.1932,1860.0,5.1,1.42,8,9547.0,0
0,15.87,,,,42.409,,,7,153,0.1285,2.387,2.08,6.5,188.91,123.23,149.31,2.69,0.2673,1350.0,3.69,1.08,8,11150.0,0
0,14.35,,,,,,,7,153,0.1261,3.072,2.685,7.98,18.69,276.1,139.85,3.46,0.1831,1970.0,5.38,1.69,8,8774.0,0
0,14.87,,,,,,,7,153,0.055,3.054,2.886,2.07,158.67,43.1,240.1,3.22,0.1846,1950.0,5.34,1.88,8,9822.0,0
0,14.8,,,,,,,7,153,0.1231,2.88,2.526,3.0,66.48,198.13,348.57,3.23,0.2016,1790.0,4.89,1.51,8,10628.0,0
0,15.71,,,,,,,7,153,0.1586,2.298,1.933,3.9,353.08,32.86,340.76,2.66,0.283,1270.0,3.48,0.939,8,11312.0,0
0,15.87,,,,,,,7,153,0.1757,2.258,1.861,1.88,276.5,166.47,17.06,2.65,0.2905,1240.0,3.39,0.877,8,10749.0,0
0,15.82,,,,,,,7,153,0.1345,2.308,1.998,3.73,210.17,220.46,299.78,2.62,0.281,1280.0,3.51,1.01,8,10750.0,0
0,16.3,,,,,,,7,153,0.1859,2.316,1.885,1.99,220.64,227.86,279.27,2.75,0.2797,1290.0,3.52,0.902,8,11230.0,0
0,16.09,,,,,,,7,153,0.1031,2.352,2.109,1.99,304.64,133.48,239.53,2.59,0.2733,1320.0,3.61,1.13,8,10185.0,0
0,15.26,,,,,,,7,153,0.0099,2.148,2.127,2.97,30.82,165.26,113.18,2.17,0.3131,1150.0,3.15,1.12,8,8665.0,0
0,15.57,,,,,,,7,153,0.189,2.172,1.762,0.59,327.4,13.78,253.91,2.58,0.3079,1170.0,3.2,0.754,8,8625.0,0
0,16.09,,,,,,,7,153,0.0556,2.246,2.121,2.62,102.79,305.25,73.41,2.37,0.2929,1230.0,3.37,1.13,8,11030.0,0
0,17.08,,,,,,,7,153,0.1619,2.317,1.942,0.94,64.22,3.83,294.33,2.69,0.2794,1290.0,3.53,0.956,8,11191.0,0
0,15.51,,,,8.956,,,7,153,0.2184,2.181,1.705,2.66,193.75,156.74,223.67,2.66,0.3059,1180.0,3.22,0.7,8,12283.0,0
0,16.01,,,,,,,7,153,0.0514,2.235,2.12,3.99,104.94,23.56,22.7,2.35,0.2951,1220.0,3.34,1.14,8,8733.0,0
0,15.23,,,,32.3677,,,7,153,0.3228,2.225,1.507,6.12,310.74,359.59,233.11,2.94,0.297,1210.0,3.32,0.493,9,10657.0,0
0,14.92,,,,,,,7,153,0.1433,2.21,1.893,3.8,253.04,108.27,192.64,2.53,0.3,1200.0,3.29,0.895,8,8566.0,0
0,14.8,,,,,,,7,153,0.1788,2.281,1.873,7.76,85.87,163.55,234.13,2.69,0.2862,1260.0,3.44,0.861,8,8730.0,0
0,15.84,,,,,,,7,153,0.1575,2.284,1.924,6.26,108.84,135.56,228.09,2.64,0.2855,1260.0,3.45,0.918,8,8382.0,0
0,15.99,,,,,,,7,153,0.2241,2.364,1.834,3.15,94.91,281.7,287.91,2.89,0.2712,1330.0,3.63,0.839,8,9603.0,0
0,15.93,,,,,,,7,153,0.1258,2.364,2.067,3.44,319.06,356.15,15.74,2.66,0.2712,1330.0,3.63,1.05,8,8616.0,0
0,15.4,,,,,,,7,153,0.0991,2.284,2.058,3.05,80.11,134.77,252.65,2.51,0.2856,1260.0,3.45,1.05,8,9657.0,0
0,15.07,,,,,,,7,153,0.0604,2.34,2.199,7.31,98.08,118.04,170.8,2.48,0.2754,1310.0,3.58,1.2,8,8696.0,0
0,15.19,,,,,,,7,153,0.1445,2.395,2.049,3.36,95.36,97.16,127.4,2.74,0.2659,1350.0,3.71,1.05,8,15562.0,0
0,15.97,,,,,,,7,153,0.1588,2.371,1.994,3.6,268.38,115.29,287.45,2.75,0.27,1330.0,3.65,1.0,8,26139.0,0
0,14.8,,,,,,,7,153,0.1198,2.412,2.123,12.02,334.02,171.21,142.44,2.7,0.2631,1370.0,3.75,1.14,8,14049.0,0
0,15.39,,,,,,,7,153,0.1542,2.365,2.0,3.41,136.27,348.0,226.1,2.73,0.271,1330.0,3.64,1.02,8,11134.0,0
0,14.88,,,,,,,7,153,0.1128,2.249,1.995,8.89,74.67,159.16,303.29,2.5,0.2922,1230.0,3.37,0.987,8,8692.0,0
0,14.8,,,,,,,7,153,0.0902,2.297,2.09,7.91,121.52,121.56,204.38,2.5,0.2831,1270.0,3.48,1.09,8,8705.0,0
0,14.7,,,,22.7357,,,7,153,0.1663,2.253,1.879,7.19,312.91,335.14,245.72,2.63,0.2914,1240.0,3.38,0.866,8,8667.0,0
0,15.39,,,,,,,7,153,0.1502,2.322,1.973,7.31,139.76,248.05,5.59,2.67,0.2786,1290.0,3.54,0.991,8,11207.0,0
0,14.99,,,,,,,7,153,0.0914,2.382,2.164,6.17,18.71,84.61,208.57,2.6,0.2682,1340.0,3.68,1.19,8,10648.0,0
0,15.51,,,,,,,7,153,0.1503,2.384,2.026,5.35,129.76,307.2,236.19,2.74,0.2677,1340.0,3.68,1.05,8,9116.0,0
0,15.08,,,,,,,7,153,0.0867,2.382,2.176,6.6,146.5,296.55,237.99,2.59,0.2681,1340.0,3.68,1.2,8,9111.0,0
0,15.4,,,,,,,7,153,0.1808,2.42,1.983,2.89,154.13,253.85,210.64,2.86,0.2618,1380.0,3.76,0.995,8,10010.0,0
0,15.15,,,,,,,7,153,0.1444,2.474,2.117,4.6,237.7,139.66,160.2,2.83,0.2533,1420.0,3.89,1.12,8,8475.0,0
0,15.63,,,,,,,7,153,0.0221,2.62,2.563,1.84,54.5,271.42,59.1,2.68,0.2323,1550.0,4.24,1.55,8,9110.0,0
0,15.77,,,,,,,7,153,0.1165,2.432,2.149,1.78,317.65,229.33,73.47,2.72,0.2598,1390.0,3.79,1.15,8,10478.0,0
0,15.31,,,,,,,7,153,0.0841,2.228,2.041,5.1,238.1,260.05,20.47,2.42,0.2963,1210.0,3.33,1.06,8,10350.0,0
0,14.12,,,,,,,7,153,0.1446,2.31,1.976,6.01,84.53,195.92,192.94,2.64,0.2808,1280.0,3.51,0.961,8,8634.0,0
0,15.25,,,,,,,7,153,0.1787,2.678,2.2,15.64,197.05,279.57,210.58,3.16,0.2249,1600.0,4.38,1.28,8,9547.0,0
0,15.15,,,,,,,7,153,0.1302,2.377,2.067,6.93,147.56,218.82,319.35,2.69,0.269,1340.0,3.66,1.07,8,8585.0,0
0,15.51,,,,,,,7,153,0.0803,2.574,2.367,1.2,331.58,296.36,204.84,2.78,0.2387,1510.0,4.13,1.35,8,9518.0,0
0,15.1,,,,,,,7,153,0.1943,2.422,1.951,1.07,7.76,28.42,223.24,2.89,0.2615,1380.0,3.77,0.958,8,9986.0,0
0,15.05,,,,,,,7,153,0.1152,2.41,2.133,1.9,165.14,350.99,143.74,2.69,0.2634,1370.0,3.74,1.14,8,8560.0,0
0,15.33,,,,,,,7,153,0.2576,2.611,1.938,4.52,359.0,245.61,185.46,3.28,0.2336,1540.0,4.22,0.932,8,9986.0,0
0,15.06,,,,,,,7,153,0.1449,2.391,2.044,2.16,71.26,41.63,206.78,2.74,0.2666,1350.0,3.7,1.06,8,15554.0,0
0,15.85,,,,,,,7,153,0.0993,2.59,2.333,3.06,45.07,109.03,272.98,2.85,0.2365,1520.0,4.17,1.34,8,16320.0,0
0,15.52,,,,,,,7,153,0.0903,2.614,2.378,4.02,198.37,41.26,177.1,2.85,0.2332,1540.0,4.23,1.37,8,9590.0,0
0,14.93,,,,,,,7,153,0.1638,2.555,2.137,6.71,349.63,342.41,161.17,2.97,0.2413,1490.0,4.08,1.13,8,8609.0,0
0,14.94,,,,,,,7,153,0.0708,2.624,2.438,5.81,194.32,134.43,77.45,2.81,0.2318,1550.0,4.25,1.43,8,10978.0,0
0,15.31,,,,,,,7,153,0.1729,2.529,2.091,2.24,169.27,82.57,285.74,2.97,0.2451,1470.0,4.02,1.08,8,8354.0,0
0,15.14,,,,,,,7,153,0.1128,2.606,2.312,1.48,301.46,309.34,187.38,2.9,0.2343,1540.0,4.21,1.3,8,15722.0,0
0,15.02,,,,,,,7,153,0.061,2.459,2.309,7.76,32.85,167.55,54.12,2.61,0.2555,1410.0,3.86,1.31,8,18288.0,0
0,14.52,,,,5.272,,,7,153,0.1652,2.376,1.984,5.9,40.16,16.39,273.95,2.77,0.269,1340.0,3.66,0.996,8,11049.0,0
0,14.48,,,,,,,7,153,0.1681,2.548,2.12,15.16,124.2,204.57,153.04,2.98,0.2423,1490.0,4.07,1.12,8,8600.0,0
0,14.19,,,,,,,7,153,0.1778,2.418,1.988,11.89,220.2,288.39,148.28,2.85,0.2621,1370.0,3.76,1.03,8,8557.0,0
0,14.62,,,,,,,7,153,0.1946,2.751,2.216,15.68,186.14,59.73,43.4,3.29,0.216,1670.0,4.56,1.25,8,8576.0,0
0,14.91,,,,,,,7,153,0.0651,2.615,2.445,7.82,326.45,312.05,127.16,2.79,0.2331,1540.0,4.23,1.44,8,8641.0,0
0,15.26,,,,5.985,,,7,153,0.0249,2.56,2.496,1.9,212.81,113.76,159.48,2.62,0.2407,1500.0,4.1,1.49,8,9796.0,0
0,15.28,,,,,,,7,153,0.0288,2.706,2.628,5.99,172.83,160.15,357.81,2.78,0.2215,1630.0,4.45,1.62,8,10829.0,0
0,14.46,,,,,,,7,153,0.219,2.758,2.154,13.79,40.15,295.72,314.75,3.36,0.2152,1670.0,4.58,1.19,8,14493.0,0
0,15.02,,,,,,,7,153,0.1541,2.808,2.376,12.57,177.67,126.83,311.96,3.24,0.2094,1720.0,4.71,1.39,8,11168.0,0
0,14.54,,,,3.431,,,7,153,0.124,2.749,2.408,8.28,215.95,78.87,1.3,3.09,0.2163,1660.0,4.56,1.41,8,11279.0,0
0,15.04,,,,,,,7,153,0.0654,2.756,2.576,8.82,207.07,54.2,26.83,2.94,0.2154,1670.0,4.58,1.57,8,9421.0,0
0,14.69,,,,,,,7,153,0.1315,2.725,2.367,10.29,120.1,197.76,12.34,3.08,0.2191,1640.0,4.5,1.36,8,8535.0,0
0,15.22,,,,,,,7,153,0.2316,2.669,2.051,12.63,213.51,57.52,124.92,3.29,0.2261,1590.0,4.36,1.07,8,9498.0,0
0,14.59,,,,,,,7,153,0.0951,2.846,2.576,14.46,232.27,34.99,306.03,3.12,0.2052,1750.0,4.8,1.57,8,9280.0,0
0,14.44,,,,48.0526,,,7,153,0.1528,2.977,2.522,10.0,62.57,291.8,122.37,3.43,0.1919,1880.0,5.14,1.54,8,8557.0,0
0,15.77,,,,,,,7,153,0.1472,2.611,2.227,4.75,177.01,29.57,243.76,3.0,0.2336,1540.0,4.22,1.22,8,9456.0,0
0,13.52,,,,4.485,,,7,153,0.0771,2.982,2.752,10.11,68.3,222.96,170.28,3.21,0.1914,1880.0,5.15,1.75,8,8554.0,0
0,14.67,,,,5.61,,,7,153,0.2472,2.646,1.992,3.87,115.15,168.43,152.7,3.3,0.2291,1570.0,4.3,0.976,8,11323.0,0
0,13.77,,,,,,,7,153,0.2096,2.929,2.315,11.76,244.81,47.76,231.05,3.54,0.1966,1830.0,5.01,1.32,8,8343.0,0
0,14.95,,,,,,,7,153,0.1155,2.62,2.317,14.89,159.77,89.4,200.31,2.92,0.2325,1550.0,4.24,1.36,8,8548.0,0
0,14.98,,,,2.8159,,,7,153,0.1115,2.732,2.428,12.87,147.86,65.46,110.41,3.04,0.2182,1650.0,4.52,1.46,8,8557.0,0
0,14.72,,,,,,,7,153,0.1768,2.694,2.218,15.48,167.99,147.68,65.34,3.17,0.2229,1620.0,4.42,1.22,8,8554.0,0
0,14.48,,,,,,,7,153,0.1288,3.085,2.688,8.99,171.85,156.54,70.72,3.48,0.1819,1980.0,5.42,1.68,8,12046.0,0
0,13.61,,,,,,,7,153,0.1321,3.051,2.648,11.9,161.96,147.03,156.74,3.45,0.1849,1950.0,5.33,1.64,8,8473.0,0
0,14.13,,,,,,,7,153,0.3021,3.09,2.157,16.9,167.91,135.81,127.25,4.02,0.1814,1980.0,5.43,1.18,8,14070.0,0
0,14.1,,,,,,,7,153,0.1177,3.052,2.693,10.81,174.3,106.48,200.34,3.41,0.1848,1950.0,5.33,1.7,8,10194.0,0
0,14.78,,,,,,,7,153,0.155,3.117,2.634,4.94,348.14,297.06,127.82,3.6,0.1791,2010.0,5.5,1.62,8,10231.0,0
0,13.82,,,,,,,7,153,0.1396,3.188,2.743,5.58,135.56,145.62,105.78,3.63,0.1731,2080.0,5.69,1.73,8,10570.0,0
0,16.13,,,,,,,7,153,0.0718,1.973,1.832,21.15,39.63,91.43,60.97,2.11,0.3556,1010.0,2.77,0.926,7,13815.0,0
0,11.97,,,,,,,7,153,0.1866,5.17,4.205,8.75,60.03,25.5,324.16,6.13,0.08385,4290.0,11.8,3.22,11,8417.0,0
0,12.75,,,,8.21,,,7,153,0.0366,5.224,5.032,1.81,147.71,266.06,337.08,5.41,0.08256,4360.0,11.9,4.04,11,9160.0,0
0,16.21,,,,,,,7,153,0.0526,1.902,1.802,20.28,343.61,105.72,293.94,2.0,0.3758,958.0,2.62,0.867,7,14847.0,0
0,15.01,,,,,,,7,153,0.2328,2.253,1.729,2.85,299.08,113.16,354.57,2.78,0.2914,1240.0,3.38,0.742,8,23345.0,0
0,15.08,,,,,,,7,153,0.1449,2.23,1.907,4.4,127.33,206.85,131.11,2.55,0.296,1220.0,3.33,0.898,8,14042.0,0
0,15.73,,,,3.672,,,7,153,0.1925,2.211,1.785,5.22,18.41,307.4,229.74,2.64,0.2998,1200.0,3.29,0.781,8,11095.0,0
0,15.21,,,,,,,7,153,0.0549,2.139,2.021,2.63,85.0,125.87,90.84,2.26,0.3151,1140.0,3.13,1.02,8,10802.0,0
0,15.47,,,,,,,7,153,0.3525,2.108,1.365,3.67,312.48,344.55,90.0,2.85,0.3221,1120.0,3.06,0.351,9,15730.0,0
0,13.17,,,,,,,7,153,0.1556,2.573,2.172,14.07,21.35,24.34,334.17,2.97,0.2388,1510.0,4.13,1.19,8,17884.0,0
0,15.32,,,,,,,7,153,0.2156,2.144,1.681,4.0,124.76,178.16,1.62,2.61,0.314,1150.0,3.14,0.667,8,12365.0,0
1,19.48,,,,216.0,,,7,153,0.5073,2.089,1.029,12.74,195.49,8.82,195.67,3.15,0.3263,1100.0,3.02,0.0322,0,7617.0,0
0,15.78,,,,,,,7,153,0.1787,2.316,1.902,4.23,179.47,186.43,350.65,2.73,0.2795,1290.0,3.53,0.901,8,10243.0,0
0,15.61,,,,,,,7,153,0.2331,2.26,1.733,2.01,181.62,146.22,166.45,2.79,0.2902,1240.0,3.4,0.723,8,12537.0,0
0,15.15,,,,6.3811,,,7,153,0.2655,2.22,1.63,4.75,180.8,113.3,261.07,2.81,0.298,1210.0,3.31,0.623,9,10548.0,0
0,16.0,,,,,,,7,153,0.1513,2.231,1.893,3.42,87.46,216.18,218.45,2.57,0.2958,1220.0,3.33,0.88,8,9559.0,0
0,16.24,,,,,,,7,153,0.1224,2.235,1.961,3.53,111.22,117.46,274.22,2.51,0.295,1220.0,3.34,0.955,8,8439.0,0
0,15.55,,,,,,,7,153,0.1901,2.173,1.76,3.85,7.62,308.36,308.8,2.59,0.3077,1170.0,3.2,0.751,8,11229.0,0
